ds_sale_price_formula,ds_purchase_price_formula,ds_material_alias,vl_quantity_sell,vl_unit_price_sell,cd_alias_language,cd_product_id,lower(ds_category_en),lower(ds_record_type_name)
"","","Copper, miscellaneous, low-grade, old",370.00,4.300000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",261.00,5.030000,en,18025,copper,retail
"","","Tungsten carbide, miscellaneous",32.00,10.500000,en,18020,tungsten carbide,retail
"","","Brass MS58, new, pieces",43.90,3.070000,en,18032,yellow brass,retail
"","",Hartmetall Bohrer und Fräser,20.00,10.950000,de,18019,tungsten carbide,retail
"","",Modules - mixed materials,22.50,0.670000,en,10139,electronics,retail
"","","Bright copper, no 1, Millberry",173.00,5.020000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",62.00,4.690000,en,18025,copper,retail
"","",Brass cartridges,107.00,3.030000,en,18034,yellow brass,retail
"","","Bright copper, no 1, Millberry",8.20,4.770000,en,18025,copper,retail
"","",Lead batteries,1348.00,0.645000,en,18065,electronics,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",33.00,1.310000,en,18028,cables,retail
"","","Aluminium profiles, bare (new)",134.00,1.320000,en,18001,aluminium,retail
"","","Brass MS58, new, pieces",133.00,3.450000,en,18032,yellow brass,retail
"","",Disc drives,1.60,6.090000,en,18055,pc components,retail
"","",Disc drives,2.50,15.930000,en,18055,pc components,retail
"","","Bright copper, no 1, Millberry",780.00,4.840000,en,18025,copper,retail
"","",Transformers,41.00,0.400000,en,10197,electronics,retail
"","","Cast aluminium, old",2.00,0.480000,en,18014,aluminium,retail
"","","Brass, miscellaneous",14.90,2.280000,en,18036,yellow brass,retail
"","","Brass, miscellaneous",16.30,2.360000,en,18036,yellow brass,retail
"","","Heavy copper, berry min. 98% Cu",36.50,4.060000,en,18022,copper,retail
"","","Brass, miscellaneous",17.00,2.240000,en,18036,yellow brass,retail
"","","Aluminium profiles, painted",50.00,0.450000,en,18002,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",48.00,4.020000,en,18024,copper,retail
"","","Heavy copper, berry min. 98% Cu",13.00,4.260000,en,18022,copper,retail
"","",Aluminium extension profiles,15.00,0.700000,en,10005,aluminium,retail
"","","Hss, miscellaneous, high speed steel",262.00,2.500000,en,18018,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",56.10,4.980000,en,18025,copper,retail
"","",Electricity meter - digital,15000.00,0.223000,en,10180,electronics,retail
"","","Bright copper, no 1, Millberry",30.00,4.780000,en,18025,copper,retail
"","","Aluminium sheet, bare, new",121.00,1.130000,en,18005,aluminium,retail
"","","Aluminium, miscellaneous",7.30,0.860000,en,18003,aluminium,retail
"","",Hartmetall Bohrer und Fräser,19.80,10.950000,de,18019,tungsten carbide,retail
"","",Aluminium offset plate,7950.00,1.435000,en,21641,aluminium,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",7.00,4.080000,en,18024,copper,retail
"","",Brass cartridges,1049.00,2.700000,en,18034,yellow brass,retail
"","","Mobiles, smartphones",16.50,6.770000,en,18043,phones,retail
"","","Copper Cable, min. 38% Cu",10.00,1.350000,en,18028,cables,retail
"","","Tungsten carbide, miscellaneous",11.00,10.810000,en,18020,tungsten carbide,retail
"","",Aluminium offset plate,214.00,1.160000,en,21641,aluminium,retail
"","",Lead batteries,26180.00,0.630000,en,18065,electronics,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",30.20,4.770000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",158.10,5.130000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",23300.00,0.187000,en,18060,iron and steel,wholesale - europe domestic
"","","E1 - iron and steel, miscellaneous scrap",22800.00,0.187000,en,18060,iron and steel,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",393.50,1.510000,en,18028,cables,retail
"","","Bright copper, no 1, Millberry",250.00,5.010000,en,18025,copper,retail
"","","Stainless steel, V2a, nirosta, niro",60.00,0.470000,en,18037,stainless steel,retail
"","","Bright copper, no 1, Millberry",5.50,4.720000,en,18025,copper,retail
"","","Brass, miscellaneous",23.50,2.170000,en,18036,yellow brass,retail
"","","Copper Cable, min. 38% Cu",33.00,1.380000,en,18028,cables,retail
"","","Copper Cable, min. 60% Cu",7.00,2.010000,en,18030,cables,retail
"","",Electric motors - large,99.00,0.250000,en,10212,electronics,retail
"","","Cast aluminium, old",16.00,0.650000,en,18014,aluminium,retail
"","",Tableware tin,6.00,6.190000,en,18071,tin,retail
"","",Hartmetall Wendeschneidplatten,10.00,10.580000,de,18017,tungsten carbide,retail
"","","Brass MS58, new, pieces",49.30,3.080000,en,18032,yellow brass,retail
"","","Brass, miscellaneous",1.40,2.350000,en,18036,yellow brass,retail
"","","Copper Cable, min. 60% Cu",26.80,2.060000,en,18030,cables,retail
"","",Hartmetall Bohrer und Fräser,3.90,10.950000,de,18019,tungsten carbide,retail
"","",Hartmetall Wendeschneidplatten,3.50,10.580000,de,18017,tungsten carbide,retail
"","","E1 - iron and steel, miscellaneous scrap",17020.00,0.187000,en,18060,iron and steel,retail
"","",Class 3 circuit boards,11.00,4.970000,en,18045,pcbs,retail
"","","Copper Cable, min. 38% Cu",12.00,1.500000,en,18028,cables,retail
"","","Stainless steel, V2a, nirosta, niro",954.00,1.000000,en,18037,stainless steel,wholesale - europe domestic
"","",Lead batteries,430.00,0.540000,en,18065,electronics,retail
"","",Lead batteries,960.00,0.630000,en,18065,electronics,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",14.00,4.340000,en,18024,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",92400.00,0.200000,en,18060,iron and steel,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",29.40,4.770000,en,18025,copper,retail
"","","Bright copper, no 2, sparkplugs",42.00,4.540000,en,18023,copper,retail
"","","Bright copper, no 1, Millberry",16.80,4.980000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",690.00,5.280000,en,18025,copper,wholesale - europe domestic
"","","Copper, miscellaneous, low-grade, old",6.00,3.880000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",58.00,4.790000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",24840.00,0.207000,en,18060,iron and steel,wholesale - europe domestic
"","","Brass MS63, new, pieces",3876.00,3.530000,en,18035,yellow brass,wholesale - europe domestic
"","",Disc drives,2.80,17.670000,en,18055,pc components,retail
"","",Hartmetall Wendeschneidplatten,14.00,11.750000,de,18017,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",670.00,5.090000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",30.10,4.660000,en,18025,copper,retail
"","",Tableware tin,27.00,8.710000,en,18071,tin,retail
"","","Brass MS58, new, pieces",3.40,2.840000,en,18032,yellow brass,retail
"","","Brass MS58, new, pieces",24.30,2.790000,en,18032,yellow brass,retail
"","",Scrap soft lead,7.00,1.000000,en,19556,lead,retail
"","","Aluminium-copper radiator, contaminated",5.10,1.260000,en,18008,aluminium,retail
"","","Bright copper, no 1, Millberry",9.70,4.730000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",53.00,4.570000,en,18025,copper,retail
"","","Copper, miscellaneous, low-grade, old",1.50,4.090000,en,18024,copper,retail
"","","Aluminium profiles, bare (new)",18.50,0.940000,en,18001,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",71.00,4.090000,en,18024,copper,retail
"","","Tin scrap, solder",2.50,3.020000,en,18070,tin,retail
"","",Scrap soft lead,7.50,1.100000,en,19556,lead,retail
"","","Aluminium, miscellaneous",21.00,0.850000,en,18003,aluminium,retail
"","",Tableware tin,5.00,5.340000,en,18071,tin,retail
"","","Heavy copper, berry min. 98% Cu",28.00,4.200000,en,18022,copper,retail
"","",Tableware tin,10.40,8.280000,en,18071,tin,retail
"","","Bright copper, no 1, Millberry",40.00,4.550000,en,18025,copper,retail
"","","Brass, miscellaneous",39.00,2.650000,en,18036,yellow brass,retail
"","","Tungsten carbide, miscellaneous",815.00,15.600000,en,18020,tungsten carbide,wholesale - europe domestic
"","","Heavy copper, berry min. 98% Cu",13.00,4.260000,en,18022,copper,retail
"","","Copper Cable, min. 38% Cu",30.00,1.230000,en,18028,cables,retail
"","","Bright copper, no 2, sparkplugs",10.10,2.900000,en,18023,copper,retail
"","","Copper Cable, min. 38% Cu",22.90,1.430000,en,18028,cables,retail
"","","Copper Cable, min. 38% Cu",50.00,1.380000,en,18028,cables,retail
"","","Brass turnings, miscellaneous",14.00,2.040000,en,18033,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",3.50,4.340000,en,18024,copper,retail
"","",Disc drives,1.00,28.600000,en,18055,pc components,retail
"","","Copper, miscellaneous, low-grade, old",7.30,4.300000,en,18024,copper,retail
"","","Brass, miscellaneous",13.00,2.510000,en,18036,yellow brass,retail
"","",Hartmetall Bohrer und Fräser,17.30,10.950000,de,18019,tungsten carbide,retail
"","",Hartmetall Bohrer und Fräser,20.00,12.880000,de,18019,tungsten carbide,retail
"","","Brass, miscellaneous",4.40,2.510000,en,18036,yellow brass,retail
"","","Copper Cable, min. 38% Cu",341.00,1.420000,en,18028,cables,retail
"","",Lead batteries,380.00,0.520000,en,18065,electronics,retail
"","","Brass, miscellaneous",46.00,1.950000,en,18036,yellow brass,retail
"","",E3 - heavy scrap,408.15,0.110000,en,18061,iron and steel,retail
"","","Aluminium profiles, bare (new)",370.00,1.220000,en,18001,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",5.30,4.540000,en,18024,copper,retail
"","","Tombac, pieces",59.00,3.800000,en,18068,red brass,retail
"","","Heavy copper, berry min. 98% Cu",21.00,3.940000,en,18022,copper,retail
"","","Bright copper, no 2, sparkplugs",5.00,4.350000,en,18023,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",2270.00,0.135000,en,18060,iron and steel,retail
"","","Copper, miscellaneous, low-grade, old",3.00,4.210000,en,18024,copper,retail
"","","Brass, miscellaneous",213.00,2.580000,en,18036,yellow brass,retail
"","",Class 3 circuit boards,688.00,26.000000,en,18045,pcbs,wholesale - europe domestic
"","",Disc drives,7.00,35.000000,en,18055,pc components,wholesale - europe domestic
"","",Hartmetall Bohrer und Fräser,9.50,12.450000,de,18019,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",86.00,4.770000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",121.50,4.970000,en,18025,copper,retail
"","","Copper Cable, min. 38% Cu",17.10,1.480000,en,18028,cables,retail
"","","Brass, miscellaneous",20.40,2.320000,en,18036,yellow brass,retail
"","","Bright copper, no 2, sparkplugs",131.00,4.860000,en,18023,copper,retail
"","",Lead batteries,14002.00,0.595000,en,18065,electronics,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",78.00,1.250000,en,18028,cables,retail
"","","Copper, miscellaneous, low-grade, old",113.00,4.000000,en,18024,copper,retail
"","","Copper Cable, min. 55% Cu",32.00,1.790000,en,10024,cables,retail
"","",Class 3 circuit boards,1.30,1.930000,en,18045,pcbs,retail
"","","E1 - iron and steel, miscellaneous scrap",6760.00,0.100000,en,18060,iron and steel,retail
"","","Mobiles, smartphones",330.00,10.000000,en,18043,phones,wholesale - europe domestic
"","",Class 3 circuit boards,1.90,1.760000,en,18045,pcbs,retail
"","",Class 3 circuit boards,5.70,0.150000,en,18045,pcbs,retail
"","","Copper Cable, min. 38% Cu",24.40,1.520000,en,18028,cables,retail
"","",Electric motors - large,2410.00,0.550000,en,10212,electronics,wholesale - europe domestic
"","","Brass, miscellaneous",63.00,2.210000,en,18036,yellow brass,retail
"","",Tableware tin,29.00,8.000000,en,18071,tin,retail
"","","Brass, miscellaneous",28.50,2.450000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",35.30,4.460000,en,18024,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",136.00,0.060000,en,18060,iron and steel,retail
"","","Copper, miscellaneous, low-grade, old",8.00,4.390000,en,18024,copper,retail
"","",Hartmetall Bohrer und Fräser,5.00,12.450000,de,18019,tungsten carbide,retail
"","","Bright copper, no 2, sparkplugs",5.00,4.150000,en,18023,copper,retail
"","","Brass, miscellaneous",0.90,2.370000,en,18036,yellow brass,retail
"","","Bright copper, no 1, Millberry",14.60,4.660000,en,18025,copper,retail
"","",Tableware tin,8.50,5.650000,en,18071,tin,retail
"","",Copper cable with plug,16.00,0.500000,en,18029,cables,retail
"","","Copper Cable, min. 55% Cu",11.00,1.660000,en,10024,cables,retail
"","","Brass cartridges, dirty",80.00,1.800000,en,10110,yellow brass,retail
"","",Hartmetall Bohrer und Fräser,50.50,10.950000,de,18019,tungsten carbide,retail
"","","Brass MS58, new, pieces",19.80,3.030000,en,18032,yellow brass,retail
"","","Copper Cable, min. 38% Cu",840.00,1.490000,en,18028,cables,retail
"","","Copper Cable, min. 38% Cu",16.20,1.500000,en,18028,cables,retail
"","","Copper Cable, min. 60% Cu",11.10,2.120000,en,18030,cables,retail
"","","Aluminium rims, contaminated",72.00,0.740000,en,18012,aluminium,retail
"","","Aluminium, miscellaneous",1.00,0.400000,en,18003,aluminium,retail
"","","Copper Cable, min. 38% Cu",20.00,1.200000,en,18028,cables,retail
"","","E1 - iron and steel, miscellaneous scrap",65412.00,0.165000,en,18060,iron and steel,wholesale - europe domestic
"","","Aluminium profiles, painted",4.90,0.690000,en,18002,aluminium,retail
"","","Copper Cable, min. 60% Cu",3.00,2.090000,en,18030,cables,retail
"","",Titanium,1260.00,2.000000,en,10017,stainless steel,wholesale - europe domestic
"","","Brass, miscellaneous",17.00,2.350000,en,18036,yellow brass,retail
"","","Bright copper, no 1, Millberry",4.00,4.787000,en,18025,copper,retail
"","","Tungsten carbide, miscellaneous",5.00,9.500000,en,18020,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",13.00,4.540000,en,18025,copper,retail
"","","Copper Cable, min. 38% Cu",38.50,1.490000,en,18028,cables,retail
"","","Brass, miscellaneous",8.50,2.380000,en,18036,yellow brass,retail
"","","Copper Cable, min. 60% Cu",120.00,2.270000,en,18030,cables,retail
"","",Modules - mixed materials,5518.00,0.850000,en,10139,electronics,retail
"","","Bright copper, no 1, Millberry",288.00,4.880000,en,18025,copper,retail
"","",Tableware tin,203.00,14.112000,en,18071,tin,retail
"","","E1 - iron and steel, miscellaneous scrap",250.00,1.480000,en,18060,iron and steel,wholesale - europe domestic
"","",Chrome steel,50.00,1.480000,en,10049,stainless steel,wholesale - europe domestic
"","","Bright copper, no 2, sparkplugs",22.00,4.350000,en,18023,copper,retail
"","","Brass, miscellaneous",14.50,2.180000,en,18036,yellow brass,retail
"","",Lead batteries,330.00,0.400000,en,18065,electronics,retail
"","","Heavy copper, berry min. 98% Cu",0.40,3.430000,en,18022,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",640.00,0.110000,en,18060,iron and steel,retail
"","",Electric motors - large,179.00,0.270000,en,10212,electronics,retail
"","","Copper Cable, min. 38% Cu",407.00,1.390000,en,18028,cables,retail
"","","Copper Cable, min. 38% Cu",15.10,1.480000,en,18028,cables,retail
"","",Lead batteries,1350.00,0.510000,en,18065,electronics,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",5.00,1.390000,en,18028,cables,retail
"","","Brass, miscellaneous",138.50,2.380000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",17.60,4.290000,en,18024,copper,retail
"","",Brass cartridges,730.00,3.050000,en,18034,yellow brass,retail
"","",Lead batteries,690.00,0.450000,en,18065,electronics,retail
"","","Copper granules 1a (99,9%)",1003.00,3.858615,en,30002,copper,retail
"","","Copper, miscellaneous, low-grade, old",6.70,4.220000,en,18024,copper,retail
"","","Brass, miscellaneous",8.40,2.280000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",15.00,4.180000,en,18024,copper,retail
"","","Copper Cable, min. 55% Cu",6.00,1.750000,en,10024,cables,retail
"","","Copper, miscellaneous, low-grade, old",11.10,4.220000,en,18024,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",4900.00,0.085000,en,18060,iron and steel,retail
"","","Copper Cable, min. 38% Cu",37.00,1.200000,en,18028,cables,retail
"","",Lead batteries,646.00,0.470000,en,18065,electronics,retail
"","","Stainless steel, V2a, nirosta, niro",30.00,0.470000,en,18037,stainless steel,retail
"","",Tableware tin,7.40,7.800000,en,18071,tin,retail
"","",Hartmetall Wendeschneidplatten,5.00,11.750000,de,18017,tungsten carbide,retail
"","","Copper Cable, min. 55% Cu",80.00,2.000000,en,10024,cables,retail
"","","Bright copper, no 1, Millberry",111.00,4.690000,en,18025,copper,retail
"","",Brass cartridges,180.00,2.960000,en,18034,yellow brass,retail
"","",Hartmetall Bohrer und Fräser,10.30,11.440000,de,18019,tungsten carbide,retail
"","",Hartmetall Bohrer und Fräser,129.00,14.200000,de,18019,tungsten carbide,retail
"","","Zinc, old",2.00,1.140000,en,18073,zinc,retail
"","","Bright copper, no 1, Millberry",3000.00,5.237000,en,18025,copper,wholesale - europe domestic
"","",Lead batteries,470.00,0.500000,en,18065,electronics,retail
"","","Stainless steel, V2a, nirosta, niro",149.00,0.760000,en,18037,stainless steel,retail
"","","Copper Cable, min. 38% Cu",420.00,1.350000,en,18028,cables,retail
"","","Copper Cable, min. 60% Cu",149.00,2.240000,en,18030,cables,retail
"","","Tin scrap, solder",17.00,2.880000,en,18070,tin,retail
"","","Aluminium, miscellaneous",14.00,0.830000,en,18003,aluminium,retail
"","","Aluminium sheet, bare, new",10.00,0.680000,en,18005,aluminium,retail
"","","Copper Cable, min. 38% Cu",29.00,1.470000,en,18028,cables,retail
